dataset_id,dataset,feature_resolution,feature_type,mapper,training_resolution,run_id,outer_run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p020,COMPLETE,complete,200,2000000,,0.5242912173271179,16.61123885210843,0.5755852147152549,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,559.451,2000000,8354,14381,completed_requested_iterations,,2026-07-12T05:21:25.946734+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p030,COMPLETE,complete,200,2000000,,0.5051211627090678,16.43079636537606,0.5756742621169371,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,566.127,2000000,8297,14349,completed_requested_iterations,,2026-07-12T05:33:48.877712+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p040,COMPLETE,complete,200,2000000,,0.509667394682765,16.450356677882322,0.5339034199714661,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,516.9,2000000,8332,14333,completed_requested_iterations,,2026-07-12T05:45:13.666195+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p050,COMPLETE,complete,200,2000000,,0.5324793110291163,17.271864911447423,0.5577742175923454,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,541.02,2000000,8408,14349,completed_requested_iterations,,2026-07-12T05:57:24.316772+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p060,COMPLETE,complete,200,2000000,,0.4240744825866487,14.247868930708146,0.6516967349582248,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,558.343,2000000,9262,14347,completed_requested_iterations,,2026-07-12T06:09:53.112668+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p070,COMPLETE,complete,200,2000000,,0.46253593564033507,15.985343748721652,0.5660360366106033,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,558.49,2000000,9339,14383,completed_requested_iterations,,2026-07-12T06:22:43.965094+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p080,COMPLETE,complete,200,2000000,,0.5367597738901774,17.435194818112354,0.49885484178860984,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,575.328,2000000,8411,14299,completed_requested_iterations,,2026-07-12T06:34:56.736245+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p090,COMPLETE,complete,200,2000000,,0.4351826099788441,14.172079970949833,0.6719030387261334,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,518.471,2000000,8430,14343,completed_requested_iterations,,2026-07-12T06:46:32.642907+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p000,COMPLETE,complete,200,500000,,0.5453376471996307,17.286063037928923,0.6628415673971176,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,372.057,500000,7474,7733,completed_requested_iterations,,2026-07-12T01:11:02.361432+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p010,COMPLETE,complete,200,500000,,0.5344898496803484,16.579196789293757,0.675479321103347,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,337.398,500000,8041,11677,completed_requested_iterations,,2026-07-12T01:20:15.939180+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p020,COMPLETE,complete,200,500000,,0.5417045496012035,17.00901890415028,0.6726864639081453,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,321.981,500000,8124,11617,completed_requested_iterations,,2026-07-12T01:29:01.065126+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p030,COMPLETE,complete,200,500000,,0.5272164625280044,16.75527247398161,0.6701741288690006,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,313.856,500000,7976,11611,completed_requested_iterations,,2026-07-12T01:37:23.660749+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p040,COMPLETE,complete,200,500000,,0.5375448688864708,17.129002099275592,0.6217852458357811,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,309.436,500000,8124,11923,completed_requested_iterations,,2026-07-12T01:45:32.196049+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p050,COMPLETE,complete,200,500000,,0.5413425929016538,17.656997613987134,0.6623698870340983,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,318.709,500000,8174,11651,completed_requested_iterations,,2026-07-12T01:54:06.996807+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p060,COMPLETE,complete,200,500000,,0.44419733848836684,14.515772579917645,0.7468882037533654,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,322.878,500000,8126,11551,completed_requested_iterations,,2026-07-12T02:02:51.228263+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p070,COMPLETE,complete,200,500000,,0.48307596892118454,16.450720731788728,0.6674768567085266,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,319.48,500000,8168,11553,completed_requested_iterations,,2026-07-12T02:11:50.353505+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p080,COMPLETE,complete,200,500000,,0.5675952394803365,18.53858106945894,0.5579577386379242,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,314.079,500000,8071,11573,completed_requested_iterations,,2026-07-12T02:19:50.521104+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch200_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2,patch,p090,COMPLETE,complete,200,500000,,0.4437660750220804,14.363018189919568,0.7680737586582408,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,292.954,500000,8099,11639,completed_requested_iterations,,2026-07-12T02:27:50.014824+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch200_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p000,COMPLETE,complete,400,1000000,,0.5241551261681777,16.487275922516517,0.7029182131473835,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,461.772,1000000,7960,9705,completed_requested_iterations,,2026-07-12T03:43:37.592712+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p004,COMPLETE,complete,400,1000000,,0.5419162629466308,16.855927195216655,0.662726248565473,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,480.462,1000000,8603,13997,completed_requested_iterations,,2026-07-12T03:58:36.820959+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p008,COMPLETE,complete,400,1000000,,0.5370283440539712,16.86267113058051,0.693505756164852,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,478.601,1000000,8614,14001,completed_requested_iterations,,2026-07-12T04:13:30.339785+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p012,COMPLETE,complete,400,1000000,,0.5101887851953506,16.619192756873804,0.7136873722076416,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,483.784,1000000,8720,13945,completed_requested_iterations,,2026-07-12T04:28:51.202861+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p016,COMPLETE,complete,400,1000000,,0.5609713623652587,18.010543840954853,0.5939881785495861,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,471.266,1000000,8772,13967,completed_requested_iterations,,2026-07-12T04:43:25.722960+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p021,COMPLETE,complete,400,1000000,,0.5541701048612595,18.142771641502762,0.6042648464441299,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,475.645,1000000,8828,14009,completed_requested_iterations,,2026-07-12T04:58:43.869517+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p025,COMPLETE,complete,400,1000000,,0.5518507133973273,17.859994569938028,0.6351344467777955,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,470.622,1000000,8854,14029,completed_requested_iterations,,2026-07-12T05:13:38.344895+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p029,COMPLETE,complete,400,1000000,,0.5515664831185952,17.956826696862443,0.618526904246746,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,477.25,1000000,8846,13973,completed_requested_iterations,,2026-07-12T05:28:42.483687+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p033,COMPLETE,complete,400,1000000,,0.44855740749173695,15.214038864727847,0.7453287227286233,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,460.215,1000000,8698,13951,completed_requested_iterations,,2026-07-12T05:43:01.081598+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_1m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p037,COMPLETE,complete,400,1000000,,0.5634820240515249,18.56114502164325,0.5414258109198676,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,430.704,1000000,8585,13935,completed_requested_iterations,,2026-07-12T05:55:16.901311+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p000,COMPLETE,complete,400,2000000,,0.518633389320129,16.30762504718484,0.6568842423267853,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,601.557,2000000,8455,7733,completed_requested_iterations,,2026-07-12T06:28:37.498294+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p004,COMPLETE,complete,400,2000000,,0.5342777857654973,16.673965725116364,0.6184025171555971,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,629.732,2000000,8797,12411,completed_requested_iterations,,2026-07-12T06:46:03.245951+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p008,COMPLETE,complete,400,2000000,,0.530584747854032,16.71223738233237,0.6477847538496319,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,622.46,2000000,8782,12545,completed_requested_iterations,,2026-07-12T07:03:29.706019+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p012,COMPLETE,complete,400,2000000,,0.5060043387115002,16.559392088407698,0.6681265816092491,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,617.611,2000000,9726,12453,completed_requested_iterations,,2026-07-12T07:21:12.013113+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p016,COMPLETE,complete,400,2000000,,0.5533661971221099,17.73104046034556,0.5461621268375499,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,605.64,2000000,8867,12505,completed_requested_iterations,,2026-07-12T07:37:58.157596+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p021,COMPLETE,complete,400,2000000,,0.5523339502513409,17.911476888031892,0.5544030204415321,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,615.126,2000000,9034,12501,completed_requested_iterations,,2026-07-12T07:55:35.208485+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p025,COMPLETE,complete,400,2000000,,0.5466097177643525,17.666278809673532,0.5924731140073977,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,610.651,2000000,9015,12549,completed_requested_iterations,,2026-07-12T08:12:33.923054+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p029,COMPLETE,complete,400,2000000,,0.5495805037327302,17.826466048993517,0.5640157392391791,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,632.697,2000000,9745,13381,completed_requested_iterations,,2026-07-12T08:30:12.935303+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p033,COMPLETE,complete,400,2000000,,0.4435393230782615,15.141894233862311,0.6954135994116465,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,612.9,2000000,8829,12535,completed_requested_iterations,,2026-07-12T08:46:57.678338+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_2m,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p037,COMPLETE,complete,400,2000000,,0.550250130671042,18.062413650217483,0.5112507332254339,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,593.317,2000000,8694,12415,completed_requested_iterations,,2026-07-12T09:01:50.762677+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p000,COMPLETE,complete,400,500000,,0.5236461674555754,16.52039439677702,0.7519803291712052,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,456.974,500000,8089,7733,completed_requested_iterations,,2026-07-12T01:13:23.904570+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p004,COMPLETE,complete,400,500000,,0.5434543866860239,16.90442889565169,0.7130120459355807,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,401.003,500000,8468,11747,completed_requested_iterations,,2026-07-12T01:26:53.436425+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p008,COMPLETE,complete,400,500000,,0.5397575481941825,16.898388279634233,0.7407189309597015,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,388.348,500000,8449,11715,completed_requested_iterations,,2026-07-12T01:40:22.736848+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p012,COMPLETE,complete,400,500000,,0.5122662305831909,16.664609618692133,0.7609588652849197,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,391.952,500000,8649,11721,completed_requested_iterations,,2026-07-12T01:54:00.906554+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p016,COMPLETE,complete,400,500000,,0.5612060701524889,18.14940126678964,0.6515909610567866,python_full_resolution_undistorted,full_resolution_undistorted,5358,4707,385.64,500000,8558,11775,completed_requested_iterations,,2026-07-12T02:07:17.694699+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p021,COMPLETE,complete,400,500000,,0.5477681033313274,18.22680798866679,0.664286082983017,python_full_resolution_undistorted,full_resolution_undistorted,5363,4708,407.067,500000,8756,11827,completed_requested_iterations,,2026-07-12T02:21:29.729675+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p025,COMPLETE,complete,400,500000,,0.5492992989326778,17.924674377897993,0.68658415737905,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,389.157,500000,8711,11719,completed_requested_iterations,,2026-07-12T02:34:51.873625+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
D4,dataset4,1024,sift,global,1024,splat_dataset4_sfm_1024_sift_global_res1024_patch400_500k,splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2,patch,p029,COMPLETE,complete,400,500000,,0.5455690576479986,17.961811371917722,0.6826490652866852,python_full_resolution_undistorted,full_resolution_undistorted,5396,4735,394.164,500000,8704,11755,completed_requested_iterations,,2026-07-12T02:48:31.577662+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage2_resolution_fullres_eval/runs/splat_dataset4_sfm_1024_sift_global_res1024_patch400_stage2/ablation_eval/results_splat.csv
