dataset_id,dataset,feature_resolution,feature_type,mapper,run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.379750741155524,17.33781641643372,0.9218065597509083,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1602.44,1000000,9475,9045,,,2026-07-08T23:56:37.013975+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.3413052450865507,17.164817294133893,0.896321764588356,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1690.201,1000000,9660,7767,,,2026-07-09T00:31:53.006359+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5649721464142203,20.78387872608235,0.7198761478066444,python_full_resolution_undistorted,full_resolution_undistorted,3186,2394,1283.967,1000000,9064,5631,,,2026-07-09T00:59:13.141516+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p026,COMPLETE,complete,400,1000000,,0.5685150433670391,21.467751716193632,0.6549347774548964,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1279.527,1000000,8621,5701,,,2026-07-09T01:24:41.628673+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p031,COMPLETE,complete,400,1000000,,0.5457679417572523,20.47305160335264,0.7028515056559914,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1292.962,1000000,9809,5851,,,2026-07-09T01:53:25.578889+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p036,COMPLETE,complete,400,1000000,,0.6459101966449192,22.37445772908714,0.5842840313911438,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1465.519,1000000,9133,5697,,,2026-07-09T02:24:22.711635+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p041,COMPLETE,complete,400,1000000,,0.7016777237256367,20.71357942245276,0.574582556883494,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1339.289,1000000,8759,5637,,,2026-07-09T02:52:10.691163+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,global,sfm_dataset5_sfm_2048_aliked_global_fullres_eval,patch,p046,COMPLETE,complete,400,1000000,,0.6136617814340899,20.86879466685271,0.6049180819142249,python_full_resolution_undistorted,full_resolution_undistorted,3187,2390,1244.303,1000000,9070,5649,,,2026-07-09T03:18:47.208101+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,aliked,incremental,sfm_dataset5_sfm_2048_aliked_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T20:12:34.368224+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.49375369772315025,20.019665830071993,0.7705028675496578,python_full_resolution_undistorted,full_resolution_undistorted,3246,2434,1387.889,1000000,9945,3047,,,2026-07-08T20:54:25.366637+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.5611839640140533,21.38447398011977,0.6818892383575439,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1174.24,1000000,8907,5643,,,2026-07-08T21:18:37.282155+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.49982283429967034,20.17550329420415,0.7001261305477884,python_full_resolution_undistorted,full_resolution_undistorted,3246,2434,1333.381,1000000,9674,5877,,,2026-07-08T21:47:29.741151+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.5945706008336483,21.917187591262884,0.6793199273256155,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1391.767,1000000,9675,5733,,,2026-07-08T22:17:54.647435+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5050909396929618,19.98193819659806,0.6389716053620363,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1303.046,1000000,10106,5897,,,2026-07-08T22:47:07.703312+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p025,COMPLETE,complete,400,1000000,,0.532356981978272,20.266713822806786,0.6746491175709348,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1304.126,1000000,9502,5919,,,2026-07-08T23:14:56.219179+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p030,COMPLETE,complete,400,1000000,,0.6729495525360107,22.75748143587983,0.5268624988762108,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1537.426,1000000,9558,5889,,,2026-07-08T23:47:19.482905+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p035,COMPLETE,complete,400,1000000,,0.574404393498962,21.130630668803263,0.6467470575023342,python_full_resolution_undistorted,full_resolution_undistorted,3246,2434,1374.159,1000000,9716,5887,,,2026-07-09T00:17:25.926101+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p040,COMPLETE,complete,400,1000000,,0.5783644524904398,20.530420152696113,0.6907129425268906,python_full_resolution_undistorted,full_resolution_undistorted,3246,2434,1310.366,1000000,10296,6043,,,2026-07-09T00:46:21.709330+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,global,sfm_dataset5_sfm_2048_sift_global_fullres_eval,patch,p045,COMPLETE,complete,400,1000000,,0.6558704118470888,21.963927554336433,0.5712860548818434,python_full_resolution_undistorted,full_resolution_undistorted,3249,2438,1363.317,1000000,9625,5919,,,2026-07-09T01:15:52.476810+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,2048,sift,incremental,sfm_dataset5_sfm_2048_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T17:56:05.817760+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.47941670527583674,19.065537300662914,0.7822579812062415,python_full_resolution_undistorted,full_resolution_undistorted,3188,2394,1372.047,1000000,9426,3103,,,2026-07-08T22:13:42.564325+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.4127286622921626,18.16945788326767,0.8672778672642178,python_full_resolution_undistorted,full_resolution_undistorted,3188,2390,1638.346,1000000,9712,7999,,,2026-07-08T22:46:24.797219+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.3882609665393829,17.675431944507583,0.8664741888642311,python_full_resolution_undistorted,full_resolution_undistorted,3188,2390,1617.029,1000000,9612,5893,,,2026-07-08T23:19:23.582296+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.5731203146278858,20.178499020379764,0.5166050642728806,python_full_resolution_undistorted,full_resolution_undistorted,3188,2394,1058.069,1000000,7762,5481,,,2026-07-08T23:38:18.263333+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.5183029482141137,20.137950132005077,0.7563290819525719,python_full_resolution_undistorted,full_resolution_undistorted,3188,2390,1314.404,1000000,9179,5735,,,2026-07-09T00:05:13.541278+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p026,COMPLETE,complete,400,1000000,,0.38448688611388204,17.42867182390618,0.8422572821378708,python_full_resolution_undistorted,full_resolution_undistorted,3188,2394,1382.237,1000000,9701,6199,,,2026-07-09T00:34:30.829949+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p031,COMPLETE,complete,400,1000000,,0.5769561968743802,21.194002247071104,0.7376869186758995,python_full_resolution_undistorted,full_resolution_undistorted,3188,2390,1449.753,1000000,9346,5793,,,2026-07-09T01:04:50.926420+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p036,COMPLETE,complete,400,1000000,,0.5138598307967186,19.236642463551128,0.7306956074067524,python_full_resolution_undistorted,full_resolution_undistorted,3188,2394,1203.259,1000000,9375,5749,,,2026-07-09T01:29:19.921570+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p041,COMPLETE,complete,400,1000000,,0.7046758611996968,20.94151771843237,0.5837900718053182,python_full_resolution_undistorted,full_resolution_undistorted,3188,2390,1374.665,1000000,8779,5807,,,2026-07-09T01:56:49.970544+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,global,sfm_dataset5_sfm_full_aliked_global_fullres_eval,patch,p046,COMPLETE,complete,400,1000000,,0.5833369818600741,20.304221681988796,0.6827593536087961,python_full_resolution_undistorted,full_resolution_undistorted,3188,2394,1264.543,1000000,9103,5669,,,2026-07-09T02:23:04.149239+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,aliked,incremental,sfm_dataset5_sfm_full_aliked_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T19:57:20.056338+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.40815939009189606,17.891597024307316,0.7489524781703949,python_full_resolution_undistorted,full_resolution_undistorted,3240,2417,1212.813,1000000,8463,2871,,,2026-07-08T22:02:15.356744+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.40807750350550603,17.101112290318106,0.7724424726084659,python_full_resolution_undistorted,full_resolution_undistorted,3096,2496,1027.125,1000000,8576,5547,,,2026-07-08T22:22:44.971449+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p010,COMPLETE,complete,400,1000000,,0.3431248813867569,15.308415104551912,0.7424708945410592,python_full_resolution_undistorted,full_resolution_undistorted,3096,2496,979.467,1000000,7894,5473,,,2026-07-08T22:40:18.498361+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p015,COMPLETE,complete,400,1000000,,0.5322981410556369,18.76292293263381,0.5949296156565348,python_full_resolution_undistorted,full_resolution_undistorted,3096,2496,938.817,1000000,7887,5229,,,2026-07-08T22:57:32.136022+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p020,COMPLETE,complete,400,1000000,,0.43976906935373944,18.204481174484904,0.6589050425423516,python_full_resolution_undistorted,full_resolution_undistorted,3240,2417,1032.235,1000000,7951,5579,,,2026-07-08T23:16:19.391286+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p024,COMPLETE,complete,400,1000000,,0.4245654460456636,18.514385355101506,0.7124234669738345,python_full_resolution_undistorted,full_resolution_undistorted,3240,2417,1151.801,1000000,8527,5595,,,2026-07-08T23:38:42.517201+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p029,COMPLETE,complete,400,1000000,,0.5582486328325773,17.859089926915868,0.7598763484703867,python_full_resolution_undistorted,full_resolution_undistorted,3096,2496,1117.695,1000000,8483,5669,,,2026-07-09T00:00:31.779374+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p034,COMPLETE,complete,400,1000000,,0.38163009963252326,17.217936895243323,0.7677998028018258,python_full_resolution_undistorted,full_resolution_undistorted,3096,2496,1258.844,1000000,8809,5579,,,2026-07-09T00:25:24.967271+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p039,COMPLETE,complete,400,1000000,,0.5022051442753185,18.696370108245844,0.6425857733596455,python_full_resolution_undistorted,full_resolution_undistorted,3240,2417,987.703,1000000,8136,5565,,,2026-07-09T00:43:48.979136+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,global,sfm_dataset5_sfm_full_sift_global_fullres_eval,patch,p044,COMPLETE,complete,400,1000000,,0.5101023092865944,18.11054488294091,0.6457853143413862,python_full_resolution_undistorted,full_resolution_undistorted,3240,2417,1017.955,1000000,8149,5505,,,2026-07-09T01:02:55.053252+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv
D5,dataset5,full,sift,incremental,sfm_dataset5_sfm_full_sift_incremental_fullres_eval,run,,FAIL,failed,,,,,,,,,,,,,,,sfm_timeout_exceeded_24h,sfm_timeout_exceeded_24h,2026-07-09T17:12:47.942022+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.550368559666169,22.613787908024232,0.8008940892341809,python_full_resolution_undistorted,full_resolution_undistorted,3389,2541,1744.678,1000000,8332,3953,completed_requested_iterations,,2026-07-22T19:37:17.760952+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.6112249214202166,26.193221541725567,0.6283288402482867,python_full_resolution_undistorted,full_resolution_undistorted,3399,2544,1702.159,1000000,8017,6237,completed_requested_iterations,,2026-07-22T20:13:11.582133+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.5439894762304094,23.75945221250847,0.6565926361967016,python_full_resolution_undistorted,full_resolution_undistorted,3399,2544,1330.884,1000000,7852,6199,completed_requested_iterations,,2026-07-22T20:41:52.317723+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p018,COMPLETE,complete,400,1000000,,0.5225558876991272,21.970294594343045,0.7275555186411914,python_full_resolution_undistorted,full_resolution_undistorted,3389,2541,1601.711,1000000,8268,6281,completed_requested_iterations,,2026-07-22T21:16:54.992830+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p024,COMPLETE,complete,400,1000000,,0.509409465960094,20.753965586796266,0.6893724054098129,python_full_resolution_undistorted,full_resolution_undistorted,3389,2541,1401.113,1000000,7996,6435,completed_requested_iterations,,2026-07-22T21:47:20.294547+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p029,FAIL,complete,400,1000000,,,,,,full_resolution_undistorted,3389,2541,1503.496,,7623,8319,lfs_exit_1,,2026-07-22T22:12:25.958197+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p035,COMPLETE,complete,400,1000000,,0.5347032338380814,20.628793780836823,0.6311074495315552,python_full_resolution_undistorted,full_resolution_undistorted,3389,2541,1333.753,1000000,7657,6179,completed_requested_iterations,,2026-07-22T22:39:39.652474+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p041,FAIL,complete,400,1000000,,,,,,full_resolution_undistorted,3389,2541,882.536,,6903,9951,lfs_exit_1,,2026-07-22T22:54:22.899505+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p047,COMPLETE,complete,400,1000000,,0.6055779621518892,23.368606965336106,0.688051203201557,python_full_resolution_undistorted,full_resolution_undistorted,3399,2544,1583.417,1000000,7951,6347,completed_requested_iterations,,2026-07-22T23:27:49.702685+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,aliked,global,sfm_dataset6_sfm_1024_aliked_global_fullres_eval,patch,p053,COMPLETE,complete,400,1000000,,0.7566016316413879,27.257958660444746,0.32145169377326965,python_full_resolution_undistorted,full_resolution_undistorted,3389,2541,1077.87,1000000,5644,5551,completed_requested_iterations,,2026-07-22T23:46:01.516456+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,sift,global,sfm_dataset6_sfm_1024_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.5700089292866843,24.52218285434936,0.5854199928896767,python_full_resolution_undistorted,full_resolution_undistorted,3406,2553,1458.266,1000000,10458,3559,completed_requested_iterations,,2026-07-23T00:21:54.920356+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,sift,global,sfm_dataset6_sfm_1024_sift_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.5877817060266223,21.035260073449898,0.6524491501705987,python_full_resolution_undistorted,full_resolution_undistorted,3406,2553,1568.597,1000000,8880,6303,completed_requested_iterations,,2026-07-23T00:51:02.160903+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,sift,global,sfm_dataset6_sfm_1024_sift_global_fullres_eval,patch,p012,COMPLETE,complete,400,1000000,,0.6196916308254004,24.991596442363843,0.5250188251957297,python_full_resolution_undistorted,full_resolution_undistorted,3406,2553,1426.265,1000000,9971,6265,completed_requested_iterations,,2026-07-23T01:21:53.134583+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,sift,global,sfm_dataset6_sfm_1024_sift_global_fullres_eval,patch,p017,COMPLETE,complete,400,1000000,,0.6191764011194831,24.626686857859536,0.6464238143280933,python_full_resolution_undistorted,full_resolution_undistorted,3406,2553,1815.558,1000000,10210,6611,completed_requested_iterations,,2026-07-23T02:00:09.143099+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
D6,dataset6,1024,sift,global,sfm_dataset6_sfm_1024_sift_global_fullres_eval,patch,p023,COMPLETE,complete,400,1000000,,0.6232833415269852,24.36989128189667,0.5057100829753008,python_full_resolution_undistorted,full_resolution_undistorted,3406,2553,1393.143,1000000,9552,6223,completed_requested_iterations,,2026-07-23T02:28:19.023426+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv
